smiles,group,Pgp-sub
CC1=CC(=O)[C@@H](O)[C@@]2(C)[C@H]1C[C@H]1OC(=O)[C@H](OC(=O)C(C)(C)CO)[C@H]3[C@@H](C)[C@@H](O)[C@]4(O)OC[C@@]31[C@@H]24,val,1
CC(=O)O[C@H]1C(=O)O[C@@H]2C[C@H]3C(C)=CC(=O)[C@@H](O)[C@]3(C)[C@H]3[C@]4(O)OC[C@@]23[C@@H]1[C@@H](C)[C@H]4O,val,1
COc1cc2c3c(n(CCCNCCNCCN)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2,val,1
O=C(c1ccc2ccccc2c1)c1c(C(F)(F)F)[n+]([O-])c2cc(C(F)(F)F)ccc2[n+]1[O-],val,0
COc1cc2c3c(n(CCCN)c(=O)c2cc1OC)-c1cc2c(cc1/C3=C\CCN)OCO2,val,1
COc1cc2c3c(n(C)c(=O)c2cc1OC)-c1cc2c(cc1/C3=C\CNCCCN)OCO2,val,1
COc1cc2c3c(n(C)c(=O)c2cc1OC)-c1cc2c(cc1/C3=C\[C@@H](N)CCCCN)OCO2,val,1
COc1cc([C@@H]2c3cc4c(cc3[C@@H](N(C)C(C)=O)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,val,0
COc1cc([C@@H]2c3cc4c(cc3[C@H](N(C)C(C)=O)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,val,0
CNCCN[C@@H]1c2cc3c(cc2[C@@H](c2cc(OC)c(O)c(OC)c2)[C@H]2C(=O)OC[C@H]12)OCO3,val,1
COc1cc([C@@H]2c3cc4c(cc3[C@H](N=C(C)O)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,val,1
CC(=O)OCOC(=O)CN(CC(=O)OCOC(C)=O)Cc1cc2c(cc1OC(C)=O)Oc1cc(OC(C)=O)c(CN(CC(=O)OCOC(C)=O)CC(=O)OCOC(C)=O)cc1C21OC(=O)c2ccccc21,val,1
C[C@@]12CC[C@H](O)C[C@H]1CC[C@H]1[C@@H]2C[C@@H](O)[C@@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@@]12O,val,1
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,val,1
Cc1ccc(N2C=Nn3c(nc4sc5c(c4c3=O)CCCC5)C2)cc1,val,0
O=c1c2c3c(sc2nc2n1N=CN(c1ccc(Cl)cc1)C2)CCCC3,val,0
Cn1c2ccc(F)cc2c2c(C=C3C=CC(=[N+](C)C)C=C3)c3ccccc3n21,val,1
CO[C@@H]1C[C@H](C)CC2=C(NCCN(C)C)C(=O)C=C(N=C(O)/C(C)=C/C=C\[C@@H](OC)[C@H](OC(=N)O)/C(C)=C/[C@@H](C)[C@@H]1O)C2=O,val,1
CCN(CCCl)c1cccc(NC(=O)c2ccc(C(=O)Nc3cccc(CN(C)C)c3)cc2)c1,val,1
CCN(CCCl)c1cc(CN(C)C)cc(NC(=O)c2ccc(C(=O)Nc3cc(CN(C)C)cc(N(CC)CCCl)c3)cc2)c1,val,1
CC1(C)NC(=N)NC(=N)N1c1cccc(CCCCc2ccccc2)c1,val,1
Cc1ccccc1OC(C)C(O)=NN1C(=O)CC(=O)N(c2ccccc2)C1=S,val,0
CC(Oc1ccccc1Cl)C(O)=NN1C(=O)CC(=O)N(c2ccc(Cl)cc2)C1=S,val,0
Cn1c(-c2ccccc2)cc2[n+]1-c1ccccc1/C2=C/c1ccccc1,val,1
Cn1c(-c2ccccc2)cc2[n+]1-c1ccccc1/C2=C/c1ccc([N+](=O)[O-])cc1,val,1
C=C1CC(COc2ccc3ccc(=O)oc3c2)(c2ccccc2)OC1=O,val,0
COc1ccc2c(C=C3C=CC(=[N+](C)C)C=C3)c3cc(-c4ccccc4)n(C)n3c2c1,val,1
COc1cccc2c1c(C=C1C=CC(=[N+](C)C)C=C1)c1cc(-c3ccccc3)n(C)n12,val,1
COc1ccc(OC)c(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c1,val,1
CC(=O)O[C@H]1CC2C(C3CC[C@H](C(C)CCC(=N)O)[C@]31C)[C@H](OC(C)=O)C[C@@H]1CC3(CC[C@]21C)OOC1(CCC(C)CC1)OO3,val,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1CC(N)C(O)C(C)O1,val,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,val,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](O)[C@H](O)[C@H](C)O1,val,1
CC(C)(C)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,val,1
CC(C)(C(=O)O)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,val,1
CCCCCCCCCCCCCCCCCCN=c1ccn(C2OC(COP(=O)(O)OCC3OC(n4cc(C)c(O)nc4=O)CC3N=[N+]=[N-])C(O)C2O)c(O)n1,val,0
c1ccc(CNC2CC(NCc3ccccn3)CC(NCc3ccccn3)C2)nc1,val,1
Cc1cccnc1CNC1CC(NCc2ncccc2C)CC(NCc2ncccc2C)C1,val,1
CN1CCN(c2ccc3nc(-c4ccc5[nH]c(-c6ccc(N(C)CCCl)cc6)nc5c4)[nH]c3c2)CC1,val,1
CCOc1ccc(-c2nc3cc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)ccc3[nH]2)cc1,val,1
Cc1cc(=[N+])c2ccccc2n1CCCCCCCCCCn1c(C)cc(=[N+])c2ccccc21,val,1
COC(=O)C1c2cc3c(cc2C(OC2OC(C)C(OC)C(C)(OC)C2OC)CC1(C)O)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C([N+](C)(C)[O-])C1O,val,1
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,val,1
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,val,1
COc1cc2c(cc1OCCCCCN1CCN(c3cc(=O)oc4ccccc34)CC1)N=C[C@@H]1CCCN1C2=O,val,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](N=C(O)CC(C)C)c3ccccc3)C(C)=C1C2(C)C,val,1
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](N=C(O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,val,1
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,val,1
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,val,1
CN(C)CCN=C(O)c1ccc(NCCCN(C)CCCNc2ccc(C(O)=NCCN(C)C)c3[nH]c4ccc([N+](=O)[O-])cc4c(=O)c23)c2c(=O)c3cc([N+](=O)[O-])ccc3[nH]c12,val,1
COc1ccc2c(c1)-c1nn(CCN(C)C)c3ccc(C(O)=NCCCN(C)CCCN=C(O)c4ccc5c6c(nn5CCN(C)C)-c5cc(OC)ccc5Nc46)c(c13)N2,val,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccc(F)cc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](N=C(O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,val,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2cccc([N+](=O)[O-])c2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](N=C(O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,val,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](N=C(O)c3ccccc3)c3ccccc3C)C(C)=C1C2(C)C,val,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2cccc(C(F)(F)F)c2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](N=C(O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,val,1
COC(=O)[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccc(F)cc3)c3ccccc3)C(C)=C1C2(C)C,val,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccc(N(C)C)cc3)c3ccccc3)C(C)=C1C2(C)C,val,1
OCCO[P+]1(OCCO)n2c3ccc2C(c2ccccc2)=C2C=CC(=N2)C(c2ccccc2)=c2ccc(n21)=C(c1ccccc1)C1=NC(=C3c2ccccc2)C=C1,val,1
